CMDLINE uvicorn app.main:app --host 0.0.0.0 --port 8000
MEM 1.863281 1749205910.3518
MEM 4.136719 1749205910.4521
MEM 4.136719 1749205910.5527
MEM 4.136719 1749205910.6530
MEM 4.136719 1749205910.7535
MEM 4.136719 1749205910.8540
MEM 4.136719 1749205910.9544
MEM 4.136719 1749205911.0549
MEM 4.136719 1749205911.1553
MEM 4.136719 1749205911.2557
MEM 4.136719 1749205911.3560
MEM 4.136719 1749205911.4566
MEM 4.136719 1749205911.5568
MEM 4.136719 1749205911.6573
MEM 4.136719 1749205911.7582
MEM 4.136719 1749205911.8586
MEM 4.136719 1749205911.9594
MEM 4.136719 1749205912.0599
MEM 4.136719 1749205912.1603
MEM 4.136719 1749205912.2613
MEM 4.136719 1749205912.3624
MEM 4.136719 1749205912.4633
MEM 4.136719 1749205912.5640
MEM 4.136719 1749205912.6646
MEM 4.136719 1749205912.7654
MEM 4.136719 1749205912.8665
MEM 4.136719 1749205912.9677
MEM 4.136719 1749205913.0687
MEM 4.136719 1749205913.1692
MEM 4.136719 1749205913.2702
MEM 4.136719 1749205913.3710
MEM 4.136719 1749205913.4718
MEM 4.136719 1749205913.5727
MEM 4.136719 1749205913.6737
MEM 4.136719 1749205913.7745
MEM 4.136719 1749205913.8752
MEM 4.136719 1749205913.9764
MEM 4.136719 1749205914.0773
MEM 4.136719 1749205914.1784
MEM 4.136719 1749205914.2789
MEM 4.136719 1749205914.3797
MEM 4.136719 1749205914.4809
MEM 4.136719 1749205914.5815
MEM 4.136719 1749205914.6825
MEM 4.136719 1749205914.7830
MEM 4.136719 1749205914.8834
MEM 4.136719 1749205914.9839
MEM 4.136719 1749205915.0845
MEM 4.136719 1749205915.1851
MEM 4.136719 1749205915.2860
MEM 4.136719 1749205915.3868
MEM 4.136719 1749205915.4882
MEM 4.136719 1749205915.5893
MEM 4.136719 1749205915.6904
MEM 4.136719 1749205915.7911
MEM 4.136719 1749205915.8921
MEM 4.136719 1749205915.9928
MEM 4.136719 1749205916.0932
MEM 4.136719 1749205916.1938
MEM 4.136719 1749205916.2945
MEM 4.136719 1749205916.3951
MEM 4.136719 1749205916.4958
MEM 4.136719 1749205916.5966
MEM 4.136719 1749205916.6973
MEM 4.136719 1749205916.7980
MEM 4.136719 1749205916.8983
MEM 4.136719 1749205916.9988
MEM 4.136719 1749205917.0992
MEM 4.136719 1749205917.1998
MEM 4.136719 1749205917.3001
MEM 4.136719 1749205917.4007
MEM 4.136719 1749205917.5024
MEM 4.136719 1749205917.6027
MEM 4.136719 1749205917.7035
MEM 4.136719 1749205917.8042
MEM 4.136719 1749205917.9048
MEM 4.136719 1749205918.0065
MEM 4.136719 1749205918.1075
MEM 4.136719 1749205918.2081
MEM 4.136719 1749205918.3088
MEM 4.136719 1749205918.4097
MEM 4.136719 1749205918.5101
MEM 4.136719 1749205918.6108
MEM 4.136719 1749205918.7114
MEM 4.136719 1749205918.8119
MEM 4.136719 1749205918.9123
MEM 4.136719 1749205919.0132
MEM 4.136719 1749205919.1138
MEM 4.136719 1749205919.2148
MEM 4.136719 1749205919.3156
MEM 4.136719 1749205919.4162
MEM 4.136719 1749205919.5170
MEM 4.136719 1749205919.6183
MEM 4.136719 1749205919.7190
MEM 4.136719 1749205919.8199
MEM 4.136719 1749205919.9204
MEM 4.136719 1749205920.0218
MEM 4.136719 1749205920.1224
MEM 4.136719 1749205920.2236
MEM 4.136719 1749205920.3241
MEM 4.136719 1749205920.4244
MEM 4.136719 1749205920.5249
MEM 4.136719 1749205920.6251
MEM 4.136719 1749205920.7254
MEM 4.136719 1749205920.8256
MEM 4.136719 1749205920.9264
MEM 4.136719 1749205921.0273
MEM 4.136719 1749205921.1278
MEM 4.136719 1749205921.2283
MEM 4.136719 1749205921.3287
MEM 4.136719 1749205921.4293
MEM 4.136719 1749205921.5301
MEM 4.136719 1749205921.6309
MEM 4.136719 1749205921.7313
MEM 4.136719 1749205921.8320
MEM 4.136719 1749205921.9333
MEM 4.136719 1749205922.0345
MEM 4.136719 1749205922.1356
MEM 4.136719 1749205922.2362
MEM 4.136719 1749205922.3371
MEM 4.136719 1749205922.4382
MEM 4.136719 1749205922.5395
MEM 4.136719 1749205922.6402
MEM 4.136719 1749205922.7410
MEM 4.136719 1749205922.8415
MEM 4.136719 1749205922.9421
MEM 4.136719 1749205923.0426
MEM 4.136719 1749205923.1434
MEM 4.136719 1749205923.2443
MEM 4.136719 1749205923.3453
MEM 4.136719 1749205923.4461
MEM 4.136719 1749205923.5471
MEM 4.136719 1749205923.6480
MEM 4.136719 1749205923.7484
MEM 4.136719 1749205923.8491
MEM 4.136719 1749205923.9499
MEM 4.136719 1749205924.0508
MEM 4.136719 1749205924.1516
MEM 4.136719 1749205924.2523
MEM 4.136719 1749205924.3530
MEM 4.136719 1749205924.4538
MEM 4.136719 1749205924.5544
MEM 4.136719 1749205924.6551
MEM 4.136719 1749205924.7559
MEM 4.136719 1749205924.8568
MEM 4.136719 1749205924.9572
MEM 4.136719 1749205925.0577
MEM 4.136719 1749205925.1586
MEM 4.136719 1749205925.2591
MEM 4.136719 1749205925.3600
MEM 4.136719 1749205925.4607
MEM 4.136719 1749205925.5616
MEM 4.136719 1749205925.6624
MEM 4.136719 1749205925.7636
MEM 4.136719 1749205925.8644
MEM 4.136719 1749205925.9649
MEM 4.136719 1749205926.0660
MEM 4.136719 1749205926.1669
MEM 4.136719 1749205926.2673
MEM 4.136719 1749205926.3680
MEM 4.136719 1749205926.4684
MEM 4.136719 1749205926.5690
MEM 4.136719 1749205926.6697
MEM 4.136719 1749205926.7706
MEM 4.136719 1749205926.8717
MEM 4.136719 1749205926.9720
MEM 4.136719 1749205927.0725
MEM 4.136719 1749205927.1730
MEM 4.136719 1749205927.2736
MEM 4.136719 1749205927.3743
MEM 4.136719 1749205927.4752
MEM 4.136719 1749205927.5758
MEM 4.136719 1749205927.6763
MEM 4.136719 1749205927.7769
MEM 4.136719 1749205927.8777
MEM 4.136719 1749205927.9783
MEM 4.136719 1749205928.0792
MEM 4.136719 1749205928.1799
MEM 4.136719 1749205928.2806
MEM 4.136719 1749205928.3811
MEM 4.136719 1749205928.4816
MEM 4.136719 1749205928.5823
MEM 4.136719 1749205928.6831
MEM 4.136719 1749205928.7838
MEM 4.136719 1749205928.8846
MEM 4.136719 1749205928.9856
MEM 4.136719 1749205929.0862
MEM 4.136719 1749205929.1871
MEM 4.136719 1749205929.2878
MEM 4.136719 1749205929.3885
MEM 4.136719 1749205929.4892
MEM 4.136719 1749205929.5894
MEM 4.136719 1749205929.6902
MEM 4.136719 1749205929.7913
MEM 4.136719 1749205929.8924
MEM 4.136719 1749205929.9930
MEM 4.136719 1749205930.0937
MEM 4.136719 1749205930.1948
MEM 4.136719 1749205930.2958
MEM 4.136719 1749205930.3967
MEM 4.136719 1749205930.4973
MEM 4.136719 1749205930.5980
MEM 4.136719 1749205930.6988
MEM 4.136719 1749205930.7998
MEM 4.136719 1749205930.9013
MEM 4.136719 1749205931.0022
MEM 4.136719 1749205931.1031
MEM 4.136719 1749205931.2035
MEM 4.136719 1749205931.3043
MEM 4.136719 1749205931.4050
MEM 4.136719 1749205931.5053
MEM 4.136719 1749205931.6063
MEM 4.136719 1749205931.7070
MEM 4.136719 1749205931.8077
MEM 4.136719 1749205931.9086
MEM 4.136719 1749205932.0096
MEM 4.136719 1749205932.1105
MEM 4.136719 1749205932.2112
MEM 4.136719 1749205932.3124
MEM 4.136719 1749205932.4135
MEM 4.136719 1749205932.5143
MEM 4.136719 1749205932.6156
MEM 4.136719 1749205932.7167
MEM 4.136719 1749205932.8174
MEM 4.136719 1749205932.9184
MEM 4.136719 1749205933.0187
MEM 4.136719 1749205933.1193
