CMDLINE uvicorn app.main:app --host 0.0.0.0 --port 8000
MEM 1.875000 1749616193.0518
MEM 4.148438 1749616193.1526
MEM 4.148438 1749616193.2532
MEM 4.148438 1749616193.3539
MEM 4.148438 1749616193.4545
MEM 4.148438 1749616193.5549
MEM 4.148438 1749616193.6553
MEM 4.148438 1749616193.7556
MEM 4.148438 1749616193.8562
MEM 4.148438 1749616193.9566
MEM 4.148438 1749616194.0573
MEM 4.148438 1749616194.1578
MEM 4.148438 1749616194.2581
MEM 4.148438 1749616194.3587
MEM 4.148438 1749616194.4592
MEM 4.148438 1749616194.5599
MEM 4.148438 1749616194.6603
MEM 4.148438 1749616194.7608
MEM 4.148438 1749616194.8615
MEM 4.148438 1749616194.9619
MEM 4.148438 1749616195.0622
MEM 4.148438 1749616195.1626
MEM 4.148438 1749616195.2633
MEM 4.148438 1749616195.3636
MEM 4.148438 1749616195.4638
MEM 4.148438 1749616195.5644
MEM 4.148438 1749616195.6646
MEM 4.148438 1749616195.7649
MEM 4.148438 1749616195.8652
MEM 4.148438 1749616195.9657
MEM 4.148438 1749616196.0662
MEM 4.148438 1749616196.1665
MEM 4.148438 1749616196.2670
MEM 4.148438 1749616196.3677
MEM 4.148438 1749616196.4684
MEM 4.148438 1749616196.5688
MEM 4.148438 1749616196.6693
MEM 4.148438 1749616196.7697
MEM 4.148438 1749616196.8703
MEM 4.148438 1749616196.9709
MEM 4.148438 1749616197.0712
MEM 4.148438 1749616197.1716
MEM 4.148438 1749616197.2722
MEM 4.148438 1749616197.3726
MEM 4.148438 1749616197.4729
MEM 4.148438 1749616197.5735
MEM 4.148438 1749616197.6741
MEM 4.148438 1749616197.7748
MEM 4.148438 1749616197.8754
MEM 4.148438 1749616197.9761
MEM 4.148438 1749616198.0765
MEM 4.148438 1749616198.1775
MEM 4.148438 1749616198.2779
MEM 4.148438 1749616198.3781
MEM 4.148438 1749616198.4786
MEM 4.148438 1749616198.5790
MEM 4.148438 1749616198.6793
MEM 4.148438 1749616198.7797
MEM 4.148438 1749616198.8801
MEM 4.148438 1749616198.9803
MEM 4.148438 1749616199.0808
MEM 4.148438 1749616199.1810
MEM 4.148438 1749616199.2817
MEM 4.148438 1749616199.3821
MEM 4.148438 1749616199.4827
MEM 4.148438 1749616199.5832
MEM 4.148438 1749616199.6840
MEM 4.148438 1749616199.7847
MEM 4.148438 1749616199.8857
MEM 4.148438 1749616199.9868
MEM 4.148438 1749616200.0879
MEM 4.148438 1749616200.1884
MEM 4.148438 1749616200.2895
MEM 4.148438 1749616200.3906
MEM 4.148438 1749616200.4911
MEM 4.148438 1749616200.5917
