CMDLINE uvicorn app.main:app --host 0.0.0.0 --port 8000
MEM 1.871094 1749613206.2917
MEM 4.140625 1749613206.3924
MEM 4.140625 1749613206.4930
MEM 4.140625 1749613206.5932
MEM 4.140625 1749613206.6935
MEM 4.140625 1749613206.7937
MEM 4.140625 1749613206.8941
MEM 4.140625 1749613206.9947
MEM 4.140625 1749613207.0953
MEM 4.140625 1749613207.1959
MEM 4.140625 1749613207.2961
MEM 4.140625 1749613207.3967
MEM 4.140625 1749613207.4971
MEM 4.140625 1749613207.5973
MEM 4.140625 1749613207.6977
MEM 4.140625 1749613207.7982
MEM 4.140625 1749613207.8986
MEM 4.140625 1749613207.9993
MEM 4.140625 1749613208.0996
MEM 4.140625 1749613208.2001
MEM 4.140625 1749613208.3005
MEM 4.140625 1749613208.4010
MEM 4.140625 1749613208.5012
MEM 4.140625 1749613208.6020
MEM 4.140625 1749613208.7027
MEM 4.140625 1749613208.8035
MEM 4.140625 1749613208.9044
MEM 4.140625 1749613209.0051
MEM 4.140625 1749613209.1061
MEM 4.140625 1749613209.2071
MEM 4.140625 1749613209.3080
MEM 4.140625 1749613209.4086
MEM 4.140625 1749613209.5097
MEM 4.140625 1749613209.6108
MEM 4.140625 1749613209.7120
MEM 4.140625 1749613209.8126
MEM 4.140625 1749613209.9134
MEM 4.140625 1749613210.0142
MEM 4.140625 1749613210.1153
MEM 4.140625 1749613210.2160
MEM 4.140625 1749613210.3167
MEM 4.140625 1749613210.4175
MEM 4.140625 1749613210.5185
MEM 4.140625 1749613210.6192
MEM 4.140625 1749613210.7198
MEM 4.140625 1749613210.8208
MEM 4.140625 1749613210.9215
MEM 4.140625 1749613211.0225
MEM 4.140625 1749613211.1233
MEM 4.140625 1749613211.2245
MEM 4.140625 1749613211.3255
MEM 4.140625 1749613211.4266
MEM 4.140625 1749613211.5275
MEM 4.140625 1749613211.6284
MEM 4.140625 1749613211.7295
MEM 4.140625 1749613211.8308
MEM 4.140625 1749613211.9316
MEM 4.140625 1749613212.0323
MEM 4.140625 1749613212.1335
MEM 4.140625 1749613212.2343
MEM 4.140625 1749613212.3351
MEM 4.140625 1749613212.4358
MEM 4.140625 1749613212.5363
MEM 4.140625 1749613212.6371
MEM 4.140625 1749613212.7379
MEM 4.140625 1749613212.8383
MEM 4.140625 1749613212.9389
MEM 4.140625 1749613213.0394
MEM 4.140625 1749613213.1400
MEM 4.140625 1749613213.2406
MEM 4.140625 1749613213.3413
MEM 4.140625 1749613213.4416
MEM 4.140625 1749613213.5422
